Helsinki-NLP/opus-mt-sl-fi,512,None,33
Helsinki-NLP/opus-mt-sv-cs,512,None,33
Helsinki-NLP/opus-mt-sv-gaa,512,None,33
Helsinki-NLP/opus-mt-sv-sg,512,None,33
Helsinki-NLP/opus-mt-sv-uk,512,None,33
Helsinki-NLP/opus-mt-vi-de,512,None,33
Helsinki-NLP/opus-mt-de-hil,512,None,32
Helsinki-NLP/opus-mt-de-loz,512,None,32
Helsinki-NLP/opus-mt-de-lt,512,None,32
Helsinki-NLP/opus-mt-en-lue,512,None,32
Helsinki-NLP/opus-mt-en-pon,512,None,32
Helsinki-NLP/opus-mt-es-ceb,512,None,32
Helsinki-NLP/opus-mt-es-csg,512,None,32
Helsinki-NLP/opus-mt-es-et,512,None,32
Helsinki-NLP/opus-mt-es-hr,512,None,32
Helsinki-NLP/opus-mt-es-mt,512,None,32
Helsinki-NLP/opus-mt-es-ny,512,None,32
Helsinki-NLP/opus-mt-es-pag,512,None,32
Helsinki-NLP/opus-mt-es-swc,512,None,32
Helsinki-NLP/opus-mt-es-to,512,None,32
Helsinki-NLP/opus-mt-fi-bg,512,None,32
Helsinki-NLP/opus-mt-fi-ee,512,None,32
Helsinki-NLP/opus-mt-fi-fi,512,None,32
Helsinki-NLP/opus-mt-fi-guw,512,None,32
Helsinki-NLP/opus-mt-fi-lua,512,None,32
Helsinki-NLP/opus-mt-fr-ber,512,None,32
Helsinki-NLP/opus-mt-fr-hil,512,None,32
Helsinki-NLP/opus-mt-fr-lua,512,None,32
Helsinki-NLP/opus-mt-gaa-fi,512,None,32
Helsinki-NLP/opus-mt-iso-es,512,None,32
Helsinki-NLP/opus-mt-lua-sv,512,None,32
Helsinki-NLP/opus-mt-mk-es,512,None,32
Helsinki-NLP/opus-mt-mk-fr,512,None,32
Helsinki-NLP/opus-mt-mt-es,512,None,32
Helsinki-NLP/opus-mt-niu-fr,512,None,32
Helsinki-NLP/opus-mt-ny-es,512,None,32
Helsinki-NLP/opus-mt-rnd-sv,512,None,32
Helsinki-NLP/opus-mt-run-en,512,None,32
Helsinki-NLP/opus-mt-sv-bi,512,None,32
Helsinki-NLP/opus-mt-sv-rw,512,None,32
Helsinki-NLP/opus-mt-tiv-fr,512,None,32
Helsinki-NLP/opus-mt-yo-fr,512,None,32
pere/DeUnCaser,128,None,32
pere/nb-nn-translation,512,None,32
Helsinki-NLP/opus-mt-afa-afa,512,None,31
Helsinki-NLP/opus-mt-bem-fr,512,None,31
Helsinki-NLP/opus-mt-ber-fr,512,None,31
Helsinki-NLP/opus-mt-bg-de,512,None,31
Helsinki-NLP/opus-mt-bi-es,512,None,31
Helsinki-NLP/opus-mt-de-bzs,512,None,31
Helsinki-NLP/opus-mt-de-fj,512,None,31
Helsinki-NLP/opus-mt-de-ig,512,None,31
Helsinki-NLP/opus-mt-ee-fr,512,None,31
Helsinki-NLP/opus-mt-efi-en,512,None,31
Helsinki-NLP/opus-mt-en-cel,512,None,31
Helsinki-NLP/opus-mt-en-crs,512,None,31
Helsinki-NLP/opus-mt-en-guw,512,None,31
Helsinki-NLP/opus-mt-es-csn,512,None,31
Helsinki-NLP/opus-mt-es-da,512,None,31
Helsinki-NLP/opus-mt-es-guw,512,None,31
Helsinki-NLP/opus-mt-es-nso,512,None,31
Helsinki-NLP/opus-mt-es-yo,512,None,31
Helsinki-NLP/opus-mt-fi-NORWAY,512,None,31
Helsinki-NLP/opus-mt-fi-gil,512,None,31
Helsinki-NLP/opus-mt-fi-ha,512,None,31
Helsinki-NLP/opus-mt-fr-bzs,512,None,31
Helsinki-NLP/opus-mt-fr-gaa,512,None,31
Helsinki-NLP/opus-mt-fr-hr,512,None,31
Helsinki-NLP/opus-mt-fr-lus,512,None,31
Helsinki-NLP/opus-mt-fr-mh,512,None,31
Helsinki-NLP/opus-mt-fr-pon,512,None,31
Helsinki-NLP/opus-mt-fr-sg,512,None,31
Helsinki-NLP/opus-mt-fr-tvl,512,None,31
Helsinki-NLP/opus-mt-hil-fi,512,None,31
Helsinki-NLP/opus-mt-hr-fi,512,None,31
Helsinki-NLP/opus-mt-ilo-de,512,None,31
Helsinki-NLP/opus-mt-is-fi,512,None,31
Helsinki-NLP/opus-mt-kwy-sv,512,None,31
Helsinki-NLP/opus-mt-lg-fi,512,None,31
Helsinki-NLP/opus-mt-loz-fi,512,None,31
Helsinki-NLP/opus-mt-lua-fr,512,None,31
Helsinki-NLP/opus-mt-mt-fi,512,None,31
Helsinki-NLP/opus-mt-nl-fi,512,None,31
Helsinki-NLP/opus-mt-pon-es,512,None,31
Helsinki-NLP/opus-mt-sv-crs,512,None,31
Helsinki-NLP/opus-mt-sv-sn,512,None,31
Helsinki-NLP/opus-mt-sv-st,512,None,31
Helsinki-NLP/opus-mt-tw-fr,512,None,31
Helsinki-NLP/opus-mt-ty-sv,512,None,31
Helsinki-NLP/opus-mt-uk-sv,512,None,31
Helsinki-NLP/opus-mt-vsl-es,512,None,31
Helsinki-NLP/opus-mt-war-es,512,None,31
Helsinki-NLP/opus-mt-yap-en,512,None,31
Helsinki-NLP/opus-mt-yap-fr,512,None,31
Helsinki-NLP/opus-mt-yo-es,512,None,31
Helsinki-NLP/opus-mt-af-de,512,None,30
Helsinki-NLP/opus-mt-ase-en,512,None,30
Helsinki-NLP/opus-mt-cus-en,512,None,30
Helsinki-NLP/opus-mt-de-af,512,None,30
Helsinki-NLP/opus-mt-de-ee,512,None,30
Helsinki-NLP/opus-mt-de-ha,512,None,30
Helsinki-NLP/opus-mt-efi-fi,512,None,30
Helsinki-NLP/opus-mt-en-gem,512,None,30
Helsinki-NLP/opus-mt-en-iso,512,None,30
Helsinki-NLP/opus-mt-en-nso,512,None,30
Helsinki-NLP/opus-mt-en-tpi,512,None,30
Helsinki-NLP/opus-mt-es-eo,512,None,30
Helsinki-NLP/opus-mt-es-iso,512,None,30
Helsinki-NLP/opus-mt-es-mfs,512,None,30
Helsinki-NLP/opus-mt-es-pis,512,None,30
Helsinki-NLP/opus-mt-et-fi,512,None,30
Helsinki-NLP/opus-mt-fi-hil,512,None,30
Helsinki-NLP/opus-mt-fi-kg,512,None,30
Helsinki-NLP/opus-mt-fi-mfe,512,None,30
Helsinki-NLP/opus-mt-fi-nso,512,None,30
Helsinki-NLP/opus-mt-fi-sl,512,None,30
Helsinki-NLP/opus-mt-fi-st,512,None,30
Helsinki-NLP/opus-mt-fi-tpi,512,None,30
Helsinki-NLP/opus-mt-fr-fj,512,None,30
Helsinki-NLP/opus-mt-fr-ha,512,None,30
Helsinki-NLP/opus-mt-fr-tum,512,None,30
Helsinki-NLP/opus-mt-gil-fr,512,None,30
Helsinki-NLP/opus-mt-hi-ur,512,None,30
Helsinki-NLP/opus-mt-id-fi,512,None,30
Helsinki-NLP/opus-mt-ko-fi,512,None,30
Helsinki-NLP/opus-mt-lu-sv,512,None,30
Helsinki-NLP/opus-mt-niu-de,512,None,30
Helsinki-NLP/opus-mt-niu-sv,512,None,30
Helsinki-NLP/opus-mt-pap-es,512,None,30
Helsinki-NLP/opus-mt-pis-en,512,None,30
Helsinki-NLP/opus-mt-pon-en,512,None,30
Helsinki-NLP/opus-mt-ru-eo,512,None,30
Helsinki-NLP/opus-mt-ru-vi,512,None,30
Helsinki-NLP/opus-mt-sq-sv,512,None,30
Helsinki-NLP/opus-mt-sv-ht,512,None,30
Helsinki-NLP/opus-mt-sv-ig,512,None,30
Helsinki-NLP/opus-mt-sv-ro,512,None,30
Helsinki-NLP/opus-mt-sv-sq,512,None,30
Helsinki-NLP/opus-mt-sv-toi,512,None,30
Helsinki-NLP/opus-mt-tll-fr,512,None,30
Helsinki-NLP/opus-mt-tpi-en,512,None,30
Helsinki-NLP/opus-mt-tr-ar,512,None,30
Helsinki-NLP/opus-mt-uk-fi,512,None,30
Helsinki-NLP/opus-mt-war-fr,512,None,30
Helsinki-NLP/opus-mt-wls-sv,512,None,30
Helsinki-NLP/opus-mt-zne-fi,512,None,30
Helsinki-NLP/opus-mt-ar-eo,512,None,29
Helsinki-NLP/opus-mt-cs-fi,512,None,29
Helsinki-NLP/opus-mt-de-efi,512,None,29
Helsinki-NLP/opus-mt-de-fi,512,None,29
Helsinki-NLP/opus-mt-de-guw,512,None,29
Helsinki-NLP/opus-mt-de-ln,512,None,29
Helsinki-NLP/opus-mt-en-gaa,512,None,29
Helsinki-NLP/opus-mt-en-gmq,512,None,29
Helsinki-NLP/opus-mt-en-lun,512,None,29
Helsinki-NLP/opus-mt-en-mos,512,None,29
Helsinki-NLP/opus-mt-en-sem,512,None,29
Helsinki-NLP/opus-mt-eo-fr,512,None,29
Helsinki-NLP/opus-mt-es-el,512,None,29
Helsinki-NLP/opus-mt-es-fi,512,None,29
Helsinki-NLP/opus-mt-es-ho,512,None,29
Helsinki-NLP/opus-mt-es-niu,512,None,29
Helsinki-NLP/opus-mt-es-rw,512,None,29
Helsinki-NLP/opus-mt-es-ve,512,None,29
Helsinki-NLP/opus-mt-eu-ru,512,None,29
Helsinki-NLP/opus-mt-fi-bcl,512,None,29
Helsinki-NLP/opus-mt-fi-efi,512,None,29
Helsinki-NLP/opus-mt-fi-kqn,512,None,29
Helsinki-NLP/opus-mt-fi-lg,512,None,29
Helsinki-NLP/opus-mt-fi-lue,512,None,29
Helsinki-NLP/opus-mt-fi-mos,512,None,29
Helsinki-NLP/opus-mt-fi-rw,512,None,29
Helsinki-NLP/opus-mt-fi-to,512,None,29
Helsinki-NLP/opus-mt-fi-xh,512,None,29
Helsinki-NLP/opus-mt-fi-yo,512,None,29
Helsinki-NLP/opus-mt-fr-bem,512,None,29
Helsinki-NLP/opus-mt-fr-iso,512,None,29
Helsinki-NLP/opus-mt-fr-ln,512,None,29
Helsinki-NLP/opus-mt-fr-pap,512,None,29
Helsinki-NLP/opus-mt-fse-fi,512,None,29
Helsinki-NLP/opus-mt-gaa-es,512,None,29
Helsinki-NLP/opus-mt-gaa-sv,512,None,29
Helsinki-NLP/opus-mt-gil-es,512,None,29
Helsinki-NLP/opus-mt-guw-en,512,None,29
Helsinki-NLP/opus-mt-hr-es,512,None,29
Helsinki-NLP/opus-mt-hr-sv,512,None,29
Helsinki-NLP/opus-mt-ht-fi,512,None,29
Helsinki-NLP/opus-mt-ig-de,512,None,29
Helsinki-NLP/opus-mt-iir-iir,512,None,29
Helsinki-NLP/opus-mt-ine-ine,512,None,29
Helsinki-NLP/opus-mt-it-vi,512,None,29
Helsinki-NLP/opus-mt-ln-fr,512,None,29
Helsinki-NLP/opus-mt-lt-de,512,None,29
Helsinki-NLP/opus-mt-lua-es,512,None,29
Helsinki-NLP/opus-mt-lue-fr,512,None,29
Helsinki-NLP/opus-mt-lus-en,512,None,29
Helsinki-NLP/opus-mt-mk-fi,512,None,29
Helsinki-NLP/opus-mt-ro-sv,512,None,29
Helsinki-NLP/opus-mt-sg-es,512,None,29
Helsinki-NLP/opus-mt-st-fr,512,None,29
Helsinki-NLP/opus-mt-sv-mh,512,None,29
Helsinki-NLP/opus-mt-sv-ru,512,None,29
Helsinki-NLP/opus-mt-sv-run,512,None,29
Helsinki-NLP/opus-mt-sv-tiv,512,None,29
Helsinki-NLP/opus-mt-tum-es,512,None,29
Helsinki-NLP/opus-mt-tum-fr,512,None,29
Helsinki-NLP/opus-mt-vi-es,512,None,29
Helsinki-NLP/opus-mt-zai-es,512,None,29
Helsinki-NLP/opus-mt-zh-uk,512,None,29
Helsinki-NLP/opus-mt-zne-es,512,None,29
mrm8488/mbart-large-finetuned-bible-es-en-translation,1024,None,29
Helsinki-NLP/opus-mt-ar-tr,512,None,28
Helsinki-NLP/opus-mt-crs-sv,512,None,28
Helsinki-NLP/opus-mt-de-ase,512,None,28
Helsinki-NLP/opus-mt-de-gil,512,None,28
Helsinki-NLP/opus-mt-de-ho,512,None,28
Helsinki-NLP/opus-mt-de-pap,512,None,28
Helsinki-NLP/opus-mt-de-pis,512,None,28
Helsinki-NLP/opus-mt-ee-de,512,None,28
Helsinki-NLP/opus-mt-en-inc,512,None,28
Helsinki-NLP/opus-mt-en-mfe,512,None,28
Helsinki-NLP/opus-mt-en-tiv,512,None,28
Helsinki-NLP/opus-mt-eo-es,512,None,28
Helsinki-NLP/opus-mt-es-nl,512,None,28
Helsinki-NLP/opus-mt-es-tpi,512,None,28
Helsinki-NLP/opus-mt-es-tzo,512,None,28
Helsinki-NLP/opus-mt-eu-de,512,None,28
Helsinki-NLP/opus-mt-fi-fse,512,None,28
Helsinki-NLP/opus-mt-fi-he,512,None,28
Helsinki-NLP/opus-mt-fi-hr,512,None,28
Helsinki-NLP/opus-mt-fi-ilo,512,None,28
Helsinki-NLP/opus-mt-fi-nl,512,None,28
Helsinki-NLP/opus-mt-fi-pon,512,None,28
Helsinki-NLP/opus-mt-fi-sw,512,None,28
Helsinki-NLP/opus-mt-fi-tiv,512,None,28
Helsinki-NLP/opus-mt-fi-tvl,512,None,28
Helsinki-NLP/opus-mt-fi-uk,512,None,28
Helsinki-NLP/opus-mt-fr-ilo,512,None,28
Helsinki-NLP/opus-mt-fr-kqn,512,None,28
Helsinki-NLP/opus-mt-fr-kwy,512,None,28
Helsinki-NLP/opus-mt-fr-mt,512,None,28
Helsinki-NLP/opus-mt-fr-nso,512,None,28
Helsinki-NLP/opus-mt-fr-rnd,512,None,28
Helsinki-NLP/opus-mt-fr-rw,512,None,28
Helsinki-NLP/opus-mt-fr-tn,512,None,28
Helsinki-NLP/opus-mt-fr-ty,512,None,28
Helsinki-NLP/opus-mt-fr-ve,512,None,28
Helsinki-NLP/opus-mt-gaa-en,512,None,28
Helsinki-NLP/opus-mt-gil-sv,512,None,28
Helsinki-NLP/opus-mt-gmw-gmw,512,None,28
Helsinki-NLP/opus-mt-hil-en,512,None,28
Helsinki-NLP/opus-mt-hu-fi,512,None,28
Helsinki-NLP/opus-mt-id-sv,512,None,28
Helsinki-NLP/opus-mt-ilo-sv,512,None,28
Helsinki-NLP/opus-mt-is-sv,512,None,28
Helsinki-NLP/opus-mt-iso-en,512,None,28
Helsinki-NLP/opus-mt-it-sv,512,None,28
Helsinki-NLP/opus-mt-ja-sv,512,None,28
Helsinki-NLP/opus-mt-kg-es,512,None,28
Helsinki-NLP/opus-mt-ln-es,512,None,28
Helsinki-NLP/opus-mt-loz-en,512,None,28
Helsinki-NLP/opus-mt-loz-es,512,None,28
Helsinki-NLP/opus-mt-lt-fr,512,None,28
Helsinki-NLP/opus-mt-lus-fr,512,None,28
Helsinki-NLP/opus-mt-ms-ms,512,None,28
Helsinki-NLP/opus-mt-pag-fi,512,None,28
Helsinki-NLP/opus-mt-pag-sv,512,None,28
Helsinki-NLP/opus-mt-pon-fr,512,None,28
Helsinki-NLP/opus-mt-rnd-fr,512,None,28
Helsinki-NLP/opus-mt-ru-hy,512,None,28
Helsinki-NLP/opus-mt-ru-sl,512,None,28
Helsinki-NLP/opus-mt-rw-sv,512,None,28
Helsinki-NLP/opus-mt-sm-es,512,None,28
Helsinki-NLP/opus-mt-sm-fr,512,None,28
Helsinki-NLP/opus-mt-srn-en,512,None,28
Helsinki-NLP/opus-mt-srn-es,512,None,28
Helsinki-NLP/opus-mt-sv-ZH,512,None,28
Helsinki-NLP/opus-mt-sv-guw,512,None,28
Helsinki-NLP/opus-mt-sv-mt,512,None,28
Helsinki-NLP/opus-mt-sv-nl,512,None,28
Helsinki-NLP/opus-mt-sv-zne,512,None,28
Helsinki-NLP/opus-mt-ts-es,512,None,28
Helsinki-NLP/opus-mt-ts-fi,512,None,28
Helsinki-NLP/opus-mt-ts-sv,512,None,28
Helsinki-NLP/opus-mt-umb-en,512,None,28
Helsinki-NLP/opus-mt-urj-en,512,None,28
Helsinki-NLP/opus-mt-wa-en,512,None,28
Helsinki-NLP/opus-mt-zls-zls,512,None,28
Helsinki-NLP/opus-mt-af-fi,512,None,27
Helsinki-NLP/opus-mt-ase-sv,512,None,27
Helsinki-NLP/opus-mt-bcl-sv,512,None,27
Helsinki-NLP/opus-mt-crs-en,512,None,27
Helsinki-NLP/opus-mt-de-eo,512,None,27
Helsinki-NLP/opus-mt-de-lua,512,None,27
Helsinki-NLP/opus-mt-de-uk,512,None,27
Helsinki-NLP/opus-mt-ee-es,512,None,27
Helsinki-NLP/opus-mt-en-cus,512,None,27
Helsinki-NLP/opus-mt-en-loz,512,None,27
Helsinki-NLP/opus-mt-en-tvl,512,None,27
Helsinki-NLP/opus-mt-eo-ru,512,None,27
Helsinki-NLP/opus-mt-eo-sh,512,None,27
Helsinki-NLP/opus-mt-es-fj,512,None,27
Helsinki-NLP/opus-mt-es-ha,512,None,27
Helsinki-NLP/opus-mt-es-sg,512,None,27
Helsinki-NLP/opus-mt-es-sn,512,None,27
Helsinki-NLP/opus-mt-et-sv,512,None,27
Helsinki-NLP/opus-mt-fi-ZH,512,None,27
Helsinki-NLP/opus-mt-fi-ht,512,None,27
Helsinki-NLP/opus-mt-fi-hu,512,None,27
Helsinki-NLP/opus-mt-fi-pis,512,None,27
Helsinki-NLP/opus-mt-fiu-fiu,512,None,27
Helsinki-NLP/opus-mt-fr-bi,512,None,27
Helsinki-NLP/opus-mt-fr-ny,512,None,27
Helsinki-NLP/opus-mt-fr-st,512,None,27
Helsinki-NLP/opus-mt-fr-tiv,512,None,27
Helsinki-NLP/opus-mt-fr-tpi,512,None,27
Helsinki-NLP/opus-mt-fr-ts,512,None,27
Helsinki-NLP/opus-mt-fr-tw,512,None,27
Helsinki-NLP/opus-mt-gmq-en,512,None,27
Helsinki-NLP/opus-mt-he-ar,512,None,27
Helsinki-NLP/opus-mt-hu-sv,512,None,27
Helsinki-NLP/opus-mt-it-eo,512,None,27
Helsinki-NLP/opus-mt-ja-vi,512,None,27
Helsinki-NLP/opus-mt-ko-de,512,None,27
Helsinki-NLP/opus-mt-kqn-fr,512,None,27
Helsinki-NLP/opus-mt-loz-de,512,None,27
Helsinki-NLP/opus-mt-lua-fi,512,None,27
Helsinki-NLP/opus-mt-luo-en,512,None,27
Helsinki-NLP/opus-mt-pag-de,512,None,27
Helsinki-NLP/opus-mt-pag-es,512,None,27
Helsinki-NLP/opus-mt-pis-fi,512,None,27
Helsinki-NLP/opus-mt-pon-fi,512,None,27
Helsinki-NLP/opus-mt-run-es,512,None,27
Helsinki-NLP/opus-mt-rw-es,512,None,27
Helsinki-NLP/opus-mt-sg-fi,512,None,27
Helsinki-NLP/opus-mt-sv-af,512,None,27
Helsinki-NLP/opus-mt-sv-lu,512,None,27
Helsinki-NLP/opus-mt-sv-lus,512,None,27
Helsinki-NLP/opus-mt-sv-ny,512,None,27
Helsinki-NLP/opus-mt-sv-pap,512,None,27
Helsinki-NLP/opus-mt-sv-wls,512,None,27
Helsinki-NLP/opus-mt-tll-es,512,None,27
Helsinki-NLP/opus-mt-tvl-fr,512,None,27
Helsinki-NLP/opus-mt-urj-urj,512,None,27
Helsinki-NLP/opus-mt-ve-en,512,None,27
Helsinki-NLP/opus-mt-wls-en,512,None,27
Tanhim/translation-En2De,512,None,27
Helsinki-NLP/opus-mt-az-es,512,None,26
Helsinki-NLP/opus-mt-bcl-es,512,None,26
Helsinki-NLP/opus-mt-be-es,512,None,26
Helsinki-NLP/opus-mt-bzs-es,512,None,26
Helsinki-NLP/opus-mt-ca-pt,512,None,26
Helsinki-NLP/opus-mt-de-ca,512,None,26
Helsinki-NLP/opus-mt-de-hu,512,None,26
Helsinki-NLP/opus-mt-de-iso,512,None,26
Helsinki-NLP/opus-mt-de-mt,512,None,26
Helsinki-NLP/opus-mt-de-pon,512,None,26
Helsinki-NLP/opus-mt-ee-sv,512,None,26
Helsinki-NLP/opus-mt-en-bat,512,None,26
Helsinki-NLP/opus-mt-en-fiu,512,None,26
Helsinki-NLP/opus-mt-en-gil,512,None,26
Helsinki-NLP/opus-mt-en-lus,512,None,26
Helsinki-NLP/opus-mt-en-phi,512,None,26
Helsinki-NLP/opus-mt-en-pqw,512,None,26
Helsinki-NLP/opus-mt-eo-nl,512,None,26
Helsinki-NLP/opus-mt-es-ber,512,None,26
Helsinki-NLP/opus-mt-es-crs,512,None,26
Helsinki-NLP/opus-mt-es-ee,512,None,26
Helsinki-NLP/opus-mt-es-gil,512,None,26
Helsinki-NLP/opus-mt-es-he,512,None,26
Helsinki-NLP/opus-mt-es-ht,512,None,26
Helsinki-NLP/opus-mt-es-ig,512,None,26
Helsinki-NLP/opus-mt-es-rn,512,None,26
Helsinki-NLP/opus-mt-es-sm,512,None,26
Helsinki-NLP/opus-mt-fi-pag,512,None,26
Helsinki-NLP/opus-mt-fr-bg,512,None,26
Helsinki-NLP/opus-mt-fr-he,512,None,26
Helsinki-NLP/opus-mt-fr-id,512,None,26
Helsinki-NLP/opus-mt-fr-ig,512,None,26
Helsinki-NLP/opus-mt-fr-kg,512,None,26
Helsinki-NLP/opus-mt-gil-en,512,None,26
Helsinki-NLP/opus-mt-ha-sv,512,None,26
Helsinki-NLP/opus-mt-ht-fr,512,None,26
Helsinki-NLP/opus-mt-hu-de,512,None,26
Helsinki-NLP/opus-mt-ig-fr,512,None,26
Helsinki-NLP/opus-mt-ilo-es,512,None,26
Helsinki-NLP/opus-mt-iso-sv,512,None,26
Helsinki-NLP/opus-mt-kg-fr,512,None,26
Helsinki-NLP/opus-mt-ko-hu,512,None,26
Helsinki-NLP/opus-mt-lg-es,512,None,26
Helsinki-NLP/opus-mt-lue-en,512,None,26
Helsinki-NLP/opus-mt-lue-es,512,None,26
Helsinki-NLP/opus-mt-nl-sv,512,None,26
Helsinki-NLP/opus-mt-no-ru,512,None,26
Helsinki-NLP/opus-mt-nso-en,512,None,26
Helsinki-NLP/opus-mt-ny-de,512,None,26
Helsinki-NLP/opus-mt-pl-lt,512,None,26
Helsinki-NLP/opus-mt-pon-sv,512,None,26
Helsinki-NLP/opus-mt-rnd-en,512,None,26
Helsinki-NLP/opus-mt-sal-en,512,None,26
Helsinki-NLP/opus-mt-sg-sv,512,None,26
Helsinki-NLP/opus-mt-sk-fi,512,None,26
Helsinki-NLP/opus-mt-sl-sv,512,None,26
Helsinki-NLP/opus-mt-sn-es,512,None,26
Helsinki-NLP/opus-mt-sq-es,512,None,26
Helsinki-NLP/opus-mt-sv-chk,512,None,26
Helsinki-NLP/opus-mt-sv-et,512,None,26
Helsinki-NLP/opus-mt-sv-hil,512,None,26
Helsinki-NLP/opus-mt-sv-ho,512,None,26
Helsinki-NLP/opus-mt-sv-iso,512,None,26
Helsinki-NLP/opus-mt-sv-ln,512,None,26
Helsinki-NLP/opus-mt-sv-lue,512,None,26
Helsinki-NLP/opus-mt-sv-no,512,None,26
Helsinki-NLP/opus-mt-sv-rnd,512,None,26
Helsinki-NLP/opus-mt-sv-swc,512,None,26
Helsinki-NLP/opus-mt-sv-ts,512,None,26
Helsinki-NLP/opus-mt-tiv-en,512,None,26
Helsinki-NLP/opus-mt-ty-fi,512,None,26
Helsinki-NLP/opus-mt-ty-fr,512,None,26
Helsinki-NLP/opus-mt-wal-en,512,None,26
Helsinki-NLP/opus-mt-yo-fi,512,None,26
Helsinki-NLP/opus-mt-zh-vi,512,None,26
Helsinki-NLP/opus-mt-zlw-zlw,512,None,26
Helsinki-NLP/opus-mt-af-fr,512,None,25
Helsinki-NLP/opus-mt-af-nl,512,None,25
Helsinki-NLP/opus-mt-af-sv,512,None,25
Helsinki-NLP/opus-mt-ase-de,512,None,25
Helsinki-NLP/opus-mt-bzs-fr,512,None,25
Helsinki-NLP/opus-mt-ceb-sv,512,None,25
Helsinki-NLP/opus-mt-chk-sv,512,None,25
Helsinki-NLP/opus-mt-crs-fi,512,None,25
Helsinki-NLP/opus-mt-de-bcl,512,None,25
Helsinki-NLP/opus-mt-de-ilo,512,None,25
Helsinki-NLP/opus-mt-de-ny,512,None,25
Helsinki-NLP/opus-mt-efi-fr,512,None,25
Helsinki-NLP/opus-mt-en-iir,512,None,25
Helsinki-NLP/opus-mt-en-map,512,None,25
Helsinki-NLP/opus-mt-eo-af,512,None,25
Helsinki-NLP/opus-mt-es-gaa,512,None,25
Helsinki-NLP/opus-mt-es-kg,512,None,25
Helsinki-NLP/opus-mt-es-st,512,None,25
Helsinki-NLP/opus-mt-es-tvl,512,None,25
Helsinki-NLP/opus-mt-fi-ceb,512,None,25
Helsinki-NLP/opus-mt-fi-fj,512,None,25
Helsinki-NLP/opus-mt-fi-ig,512,None,25
Helsinki-NLP/opus-mt-fi-iso,512,None,25
Helsinki-NLP/opus-mt-fi-mh,512,None,25
Helsinki-NLP/opus-mt-fi-ny,512,None,25
Helsinki-NLP/opus-mt-fi-run,512,None,25
Helsinki-NLP/opus-mt-fi-ve,512,None,25
Helsinki-NLP/opus-mt-fi-zne,512,None,25
Helsinki-NLP/opus-mt-fj-fr,512,None,25
Helsinki-NLP/opus-mt-fr-ase,512,None,25
Helsinki-NLP/opus-mt-fr-pag,512,None,25
Helsinki-NLP/opus-mt-gil-fi,512,None,25
Helsinki-NLP/opus-mt-guw-fi,512,None,25
Helsinki-NLP/opus-mt-he-fi,512,None,25
Helsinki-NLP/opus-mt-ht-es,512,None,25
Helsinki-NLP/opus-mt-ja-ar,512,None,25
Helsinki-NLP/opus-mt-kg-sv,512,None,25
Helsinki-NLP/opus-mt-ko-fr,512,None,25
Helsinki-NLP/opus-mt-ko-sv,512,None,25
Helsinki-NLP/opus-mt-loz-sv,512,None,25
Helsinki-NLP/opus-mt-lus-fi,512,None,25
Helsinki-NLP/opus-mt-lv-fi,512,None,25
Helsinki-NLP/opus-mt-lv-ru,512,None,25
Helsinki-NLP/opus-mt-mfe-es,512,None,25
Helsinki-NLP/opus-mt-niu-en,512,None,25
Helsinki-NLP/opus-mt-nso-fi,512,None,25
Helsinki-NLP/opus-mt-nso-fr,512,None,25
Helsinki-NLP/opus-mt-pap-fi,512,None,25
Helsinki-NLP/opus-mt-rn-de,512,None,25
Helsinki-NLP/opus-mt-srn-fr,512,None,25
Helsinki-NLP/opus-mt-sv-bem,512,None,25
Helsinki-NLP/opus-mt-sv-ee,512,None,25
Helsinki-NLP/opus-mt-sv-id,512,None,25
Helsinki-NLP/opus-mt-sv-mfe,512,None,25
Helsinki-NLP/opus-mt-sv-pon,512,None,25
Helsinki-NLP/opus-mt-sv-tw,512,None,25
Helsinki-NLP/opus-mt-sv-ty,512,None,25
Helsinki-NLP/opus-mt-sv-war,512,None,25
Helsinki-NLP/opus-mt-swc-fi,512,None,25
Helsinki-NLP/opus-mt-swc-sv,512,None,25
Helsinki-NLP/opus-mt-taw-en,512,None,25
Helsinki-NLP/opus-mt-tll-fi,512,None,25
Helsinki-NLP/opus-mt-to-sv,512,None,25
Helsinki-NLP/opus-mt-toi-fr,512,None,25
Helsinki-NLP/opus-mt-tvl-fi,512,None,25
Helsinki-NLP/opus-mt-tw-sv,512,None,25
Helsinki-NLP/opus-mt-uk-pl,512,None,25
Helsinki-NLP/opus-mt-war-fi,512,None,25
Helsinki-NLP/opus-mt-xh-sv,512,None,25
Helsinki-NLP/opus-mt-zh-nl,512,None,25
Helsinki-NLP/opus-mt-zle-en,512,None,25
Helsinki-NLP/opus-tatoeba-de-ro,512,None,25
Helsinki-NLP/opus-mt-ase-fr,512,None,24
Helsinki-NLP/opus-mt-bcl-en,512,None,24
Helsinki-NLP/opus-mt-bcl-fi,512,None,24
Helsinki-NLP/opus-mt-bem-fi,512,None,24
Helsinki-NLP/opus-mt-bem-sv,512,None,24
Helsinki-NLP/opus-mt-ber-en,512,None,24
Helsinki-NLP/opus-mt-bg-fi,512,None,24
Helsinki-NLP/opus-mt-da-ru,512,None,24
Helsinki-NLP/opus-mt-de-bg,512,None,24
Helsinki-NLP/opus-mt-en-afa,512,None,24
Helsinki-NLP/opus-mt-en-euq,512,None,24
