1.153596047505163114e+02,1.519588815155768486e+02,1.628638223336092778e+02,1.652481418393530532e+02,1.656487369752113352e+02
1.620746623555621397e+02,1.889206729223330967e+02,1.918414986209366191e+02,1.922049389843769802e+02,1.922896390690770545e+02
2.933751541947900066e+01,5.149062840059133350e+01,6.675039305655472788e+01,7.701916817222453915e+01,8.219107280723156350e+01
2.050542722101670989e+01,3.054553290818309463e+01,3.654058455006182271e+01,4.066237802641958865e+01,4.547627025250811528e+01
7.992688447698139953e+01,9.111857850680078741e+01,9.695986241048846921e+01,1.000496989229619942e+02,1.011256622238758780e+02
1.154603838797192594e+02,1.161370648586705698e+02,1.161370648586705698e+02,1.161370648586705698e+02,1.161370648586705698e+02
